wave_label,cluster_aligned,n,steps_total_amplitude__mean,steps_total_amplitude__sd,steps_total_acrophase__mean,steps_total_acrophase__sd,steps_total_IS__mean,steps_total_IS__sd,steps_total_IV__mean,steps_total_IV__sd,steps_total_L5__mean,steps_total_L5__sd,steps_total_M10__mean,steps_total_M10__sd,steps_total_relative_amplitude__mean,steps_total_relative_amplitude__sd,steps_total_mean_daily__mean,steps_total_mean_daily__sd,steps_total_sd_daily__mean,steps_total_sd_daily__sd,steps_total_cv__mean,steps_total_cv__sd,steps_total_sedentary_fraction__mean,steps_total_sedentary_fraction__sd,steps_total_mvpa_fraction__mean,steps_total_mvpa_fraction__sd,mets_amplitude__mean,mets_amplitude__sd,mets_acrophase__mean,mets_acrophase__sd,mets_IS__mean,mets_IS__sd,mets_IV__mean,mets_IV__sd,mets_L5__mean,mets_L5__sd,mets_M10__mean,mets_M10__sd,mets_relative_amplitude__mean,mets_relative_amplitude__sd,mets_mean_daily__mean,mets_mean_daily__sd,mets_sd_daily__mean,mets_sd_daily__sd,mets_cv__mean,mets_cv__sd,mets_sedentary_fraction__mean,mets_sedentary_fraction__sd,mets_mvpa_fraction__mean,mets_mvpa_fraction__sd,min_slp_duration_mean__mean,min_slp_duration_mean__sd,min_slp_onset_mean__mean,min_slp_onset_mean__sd,min_slp_onset_sd__mean,min_slp_onset_sd__sd,min_slp_efficiency_mean__mean,min_slp_efficiency_mean__sd,min_slp_social_jet_lag__mean,min_slp_social_jet_lag__sd
yr2,0,138,868.3296991293477,295.01334874012736,12.357489674363958,0.8131454944984348,0.45246418585649706,0.11281291061961395,1.1731921585117993,0.20722046290414758,16.928545527767326,18.032329124339253,1453.6347491014242,466.5226479094345,0.9749076312027476,0.028470884917568624,794.5423163566973,246.93587609036223,285.9403460746512,116.70364107579688,0.3685997915500661,0.12071307136448264,0.04555406220092332,0.04376938625726749,0.8978354855126838,0.06648741419385801,0.6595600052077732,0.19297247204770845,12.656115780076695,0.708631735199145,0.5507828529632447,0.11028132086116435,1.0055377047126728,0.17149624588624818,1.0325447853461514,0.03111113715479813,2.1436825658900056,0.3098890717288339,0.34395257164537535,0.06323826493491234,1.6613905417313912,0.17261423006301982,0.1835337823034405,0.0722774754286574,0.10927083665640795,0.037210784555188316,0,0,0.08777907333229883,0.08080126530658358,6.752611679171332,0.975301323294326,22.14297005788788,0.26934544887390405,0.34859137445454286,0.47626793629493397,0.9269450063810046,0.06464238933036713,-0.3511843832496006,1.9998272618640298
yr2,1,113,495.8206487537942,211.64858064982246,15.847650891943518,1.63907347931047,0.29099492287046147,0.09566378447412544,1.115474512949526,0.21893207373181525,45.50380865521999,38.32892592125058,870.0839329898482,353.01397954643625,0.894278959059574,0.08017128033551486,490.2486876374667,194.51895984838893,248.4747328207953,92.71884183427619,0.5457921245298487,0.20488228943661402,0.19383136114317961,0.10643038346756971,0.669342346643694,0.12449716547736195,0.4540644374140724,0.1532586765432238,16.247705843424704,1.512006845649578,0.38014814767970967,0.11407598223799748,0.9441390418189601,0.18704281302452822,1.0775322898381063,0.06474163383307906,1.8427380712923607,0.27094309150266166,0.25682963634153855,0.06367129004471701,1.5079629659617457,0.17456245333651865,0.202346875342822,0.0748274133923344,0.1334795398816821,0.045222458083857546,0,0,0.04232241757113022,0.04413394532813452,3.3332217385077394,1.115698656718026,1.0115644346005241,0.8102598894374986,1.537527969078437,0.4794405942939147,0.7752861094676503,0.06916298650061901,-0.5068407747611287,2.069884608237044
yr2,2,2126,818.0770956637776,301.3731128954777,13.499260424087502,1.0527913532036395,0.4040148386448234,0.10091442653483677,1.1401040024023172,0.20119705440141664,17.101454996009515,25.819660892340828,1380.9413259109272,479.12105245553533,0.9730377899626348,0.03758093942990199,761.5924571584213,253.54214119535078,308.9802897191231,114.55773580623662,0.42384323401958657,0.14608291827612158,0.07495694015685643,0.0736157059330859,0.856514786071119,0.09017405750252754,0.6403401443057867,0.18196252714520234,13.84007920480597,0.953535697973214,0.4990417687929019,0.11081871741986445,0.9637539896657746,0.1751246031715647,1.0348419210181867,0.04060762832933715,2.125605782662123,0.29510705921781216,0.339782585473603,0.06130220262382445,1.659993595080844,0.16959134414984586,0.21335829185841132,0.08869668742157237,0.12755677694984005,0.0478619177399258,3.269287887986339e-5,9.238601924419868e-4,0.0875335226515365,0.06996804608135232,6.19523215255221,1.1440974122952705,22.379963855826382,1.249487701750432,0.7087919397987948,0.5214625330027951,0.8958012369692435,0.06273038100576396,-0.900961376608131,2.6560033956931632
yr6,1,263,521.9470613374567,265.8027805264628,15.09658387114984,1.785593222877103,0.28686796357375666,0.10900692315470764,1.1903031180056054,0.2549674789938866,58.18130774430348,50.87319661165027,936.9889856287739,417.60887014421564,0.869639703796364,0.11415630065759916,533.6432263858676,225.75222601720085,269.7161424711956,125.04682207959051,0.5272192856931751,0.16662650645490926,0.15698026724261951,0.0822993838657419,0.6839092656486954,0.12135901954071247,0.5459237333177839,0.2307721123171935,15.708439868873365,1.8827930074594297,0.3553365789923147,0.11773745800048434,1.013170231491542,0.22968471500571647,1.0946679689237075,0.0675718155946192,2.0253738465420774,0.3625721467434403,0.28961873961091106,0.08409829772269255,1.6150265570191515,0.20030585236100798,0.25171283194607325,0.10669457340575092,0.152921034446212,0.054203503795476005,0,0,0.08418306122359373,0.06846562154667461,3.48007977204863,1.025788807590416,1.4104280867375003,3.441835772947221,1.3878229716080412,0.5210425481525023,0.7786468848615283,0.08050800283905224,-0.4226187627328311,2.2363612028610644
yr6,2,1253,706.6655323891586,294.0908854019817,13.352719164696033,1.1921592877793945,0.35569831875632013,0.09074527757834047,1.1814513529502026,0.23726751645910724,28.862260278293963,32.78729833468391,1241.1857250951193,478.94750566311734,0.9516603039296601,0.04932705789226031,701.2961171739377,260.49049389804657,311.3514857473286,135.80507332465908,0.45628683048388824,0.14671724105795536,0.08380247962589739,0.05908605233360431,0.8295954050513695,0.08561308618705236,0.6168500734620033,0.2202376800553095,13.957631299992686,1.1160477230305879,0.417375714151537,0.09421413156908476,1.050348518978283,0.21834449312058388,1.0488367166573556,0.06091890029561612,2.1362303366402715,0.3719014305179874,0.3336043810767103,0.07079144461329609,1.6808609453770744,0.21895480305426362,0.2512839023699175,0.11158118440821006,0.1466752302291449,0.05418996906973144,0,0,0.10559109405562352,0.08384647149296967,5.361654322032458,1.2386657840915967,22.508459593159678,2.9253745392329424,0.9801949990817643,0.4014975305438239,0.8186184345554115,0.13286547272227528,-0.8901229678364555,3.105941835716939
